fighter_id,fighter_f_name,fighter_l_name,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq
1575,Quinn,Mulhern,190.5,155.0,190.5,1984-09-20,18,4,0,0
1574,James,Mulheron,177.8,243.0,185.42,1988-02-20,11,2,0,0
1573,Jamie,Mullarkey,182.88,155.0,187.96,1994-08-17,17,6,0,0
1571,Pedro,Munhoz,167.64,135.0,165.1,1986-09-07,20,8,0,2.0
1570,Andre,Muniz,185.42,185.0,198.12,1990-02-17,23,6,0,0
1569,Mark,Munoz,182.88,185.0,180.34,1978-02-09,14,6,0,0
1568,Alexander,Munoz,175.26,155.0,182.88,1990-02-27,7,2,0,0
1567,Johnny,Munoz,175.26,135.0,180.34,1993-02-16,12,3,0,0
1565,Olivier,Murad,177.8,145.0,182.88,1993-12-21,6,0,0,0
1564,Makhmud,Muradov,187.96,185.0,190.5,1990-02-08,26,8,0,0
1563,Kazunari,Murakami,185.42,220.0,185.42,1973-11-29,5,5,0,0
1561,Kanako,Murata,154.94,115.0,157.48,1993-08-10,12,2,0,0
1559,Vince,Murdock,167.64,145.0,162.56,1991-03-21,12,4,0,1.0
1558,Samandar,Murodov,185.42,170.0,190.5,1999-08-28,8,0,0,0
1557,Tom,Murphy,187.96,227.0,187.96,1974-11-19,8,0,0,0
1556,Ian,Murphy,185.42,185.0,185.42,1985-06-14,1,1,0,0
1555,Jon,Murphy,190.5,260.0,190.5,1977-08-09,6,4,0,0
1554,Lauren,Murphy,165.1,125.0,170.18,1983-07-27,16,6,0,0
1552,Lerone,Murphy,175.26,145.0,185.42,1991-07-22,13,0,1,0
1551,Lee,Murray,190.5,185.0,190.5,1977-09-12,8,2,1,1.0
1550,Jesse,Murray,190.5,205.0,198.12,1993-01-26,8,4,0,0
1549,Khalid,Murtazaliev,182.88,185.0,193.04,1993-07-15,14,2,0,0
1548,Azamat,Murzakanov,177.8,205.0,180.34,1989-04-12,13,0,0,0
1547,Nicholas,Musoke,182.88,170.0,190.5,1986-04-05,13,5,0,1.0
1545,Magomed,Mustafaev,172.72,155.0,180.34,1988-08-02,14,4,0,0
1544,Max,Mustaki,182.88,155.0,182.88,1987-11-07,6,3,0,0
1543,Elvis,Mutapcic,182.88,185.0,182.88,1986-07-19,15,6,1,0
1542,Fiona,Muxlow,162.56,145.0,162.56,1977-05-13,6,3,0,0
1540,Katsuhiko,Nagata,170.18,154.0,170.18,1973-10-31,6,7,3,0
1539,Yuji,Nagata,182.88,225.0,182.88,1968-04-24,0,2,0,0
1538,Greg,Nagy,185.42,210.0,185.42,1983-10-18,1,3,0,0
1536,Muhammad,Naimov,175.26,145.0,177.8,1994-08-07,9,2,0,0
1534,Andrews,Nakahara,185.42,185.0,185.42,1983-03-12,5,4,2,0
1533,Rin,Nakai,154.94,135.0,154.94,1986-10-22,19,2,1,0
1532,Kazuhiro,Nakamura,180.34,205.0,177.8,1979-07-16,21,13,0,0
1531,Keita,Nakamura,180.34,170.0,185.42,1984-05-22,34,10,2,1.0
1530,Daisuke,Nakamura,170.18,154.0,170.18,1980-06-10,28,19,1,0
1529,Yusaku,Nakamura,165.1,145.0,165.1,1986-06-21,14,4,1,0
1528,Rinya,Nakamura,170.18,135.0,172.72,1995-03-23,8,0,0,0
1527,Jutaro,Nakao,175.26,170.0,175.26,1970-11-30,25,19,4,0
1526,Yoshihiro,Nakao,182.88,220.0,182.88,1972-06-25,9,3,0,2.0
1525,Yui,Chul Nam,175.26,145.0,175.26,1981-07-16,18,8,1,0
1524,Tyson,Nam,170.18,125.0,172.72,1983-10-06,21,14,1,0
1523,Rose,Namajunas,165.1,125.0,165.1,1992-06-29,12,6,0,0
1522,Yasuhito,Namekawa,175.26,205.0,175.26,1974-10-27,25,16,4,0
1521,Nad,Narimani,172.72,145.0,177.8,1987-04-14,12,4,0,0
1520,Roger,Narvaez,190.5,185.0,190.5,1983-09-09,8,3,0,0
1518,Allan,Nascimento,172.72,125.0,175.26,1991-09-11,20,6,0,0
1517,Rodrigo,Nascimento,187.96,246.0,203.2,1992-11-26,9,1,0,2.0
1516,Bobby,Nash,182.88,170.0,187.96,1990-03-26,8,4,0,0
1514,Nasrudin,Nasrudinov,182.88,205.0,180.34,1991-10-06,9,1,0,0
1513,Pawel,Nastula,182.88,230.0,182.88,1970-06-26,5,6,0,0
1512,Rafael,Natal,182.88,185.0,195.58,1982-12-25,21,9,1,0
1511,Kevin,Natividad,167.64,135.0,177.8,1993-04-02,9,4,0,0
1510,Ismail,Naurdiev,177.8,170.0,187.96,1996-08-18,19,4,0,0
1509,Danny,Navarro,177.8,155.0,177.8,1983-05-27,17,7,0,0
1508,Marcio,Navarro,182.88,155.0,182.88,1978-09-17,14,14,0,0
1507,Tafon,Nchukwi,182.88,185.0,195.58,1994-10-14,6,4,0,0
1506,Dustin,Neace,175.26,145.0,175.26,1986-09-12,25,21,1,1.0
1504,Joe,Neal,167.64,135.0,167.64,1986-07-29,6,2,0,0
1503,Geoff,Neal,180.34,170.0,190.5,1990-08-28,15,5,0,0
1502,Stanislav,Nedkov,180.34,205.0,180.34,1981-12-09,12,2,0,1.0
1501,Josh,Neer,180.34,170.0,182.88,1983-03-24,36,16,1,0
1500,Nicolae,Negumereanu,182.88,205.0,198.12,1994-09-04,13,2,0,0
1498,Shane,Nelson,175.26,155.0,177.8,1984-11-29,16,7,0,0
1497,Roy,Nelson,182.88,263.0,185.42,1976-06-20,22,14,0,0
1496,Gunnar,Nelson,180.34,170.0,182.88,1988-07-28,19,5,1,0
1495,Kyle,Nelson,180.34,145.0,180.34,1991-04-20,15,5,1,0
1494,Lissette,Neri,157.48000000000002,145.0,157.48000000000002,1987-08-05,6,4,0,0
1492,Antonio,Braga Neto,190.5,185.0,195.58,1987-10-29,9,3,0,1.0
1491,Eduardo,Neves,187.96,263.0,198.12,2000-03-16,7,2,0,0
1490,Julio,Cesar Neves Jr.,172.72,145.0,172.72,1994-04-25,33,1,0,0
1489,Nick,Newell,177.8,155.0,177.8,1986-03-17,14,2,0,0
1488,Journey,Newson,165.1,135.0,170.18,1989-03-07,10,5,0,1.0
1487,Jeff,Newton,187.96,205.0,187.96,1966-12-11,4,2,0,0
1486,Carlos,Newton,175.26,170.0,175.26,1976-08-17,16,14,0,0
1485,Emanuel,Newton,185.42,205.0,185.42,1984-01-02,26,12,1,0
1484,Francis,Ngannou,193.04,250.0,210.82,1986-09-05,17,3,0,0
1483,Ben,Nguyen,165.1,125.0,165.1,1988-08-03,16,8,0,0
1482,Steven,Nguyen,180.34,145.0,185.42,1993-05-19,9,1,0,0
1481,Alex,Nicholson,193.04,185.0,195.58,1990-05-02,7,4,0,0
1480,Bo,Nickal,185.42,185.0,193.04,1996-01-14,5,0,0,0
1479,Mike,Nickels,193.04,205.0,193.04,1971-12-13,9,5,0,0
1478,Matheus,Nicolau,167.64,125.0,167.64,1993-01-06,19,4,1,0
1477,Jaimelene,Nievera,165.1,125.0,165.1,1984-10-28,7,4,0,0
1475,Tom,Niinimaki,175.26,145.0,175.26,1982-07-25,22,8,1,0
1474,Ramsey,Nijem,180.34,155.0,190.5,1988-04-01,9,6,0,0
1473,Hans,Nijman,182.88,250.0,182.88,1959-10-23,9,7,0,0
1470,Mats,Nilsson,185.42,170.0,185.42,1983-12-05,11,4,1,0
1469,Guangyou,Ning,162.56,145.0,162.56,1981-12-15,5,4,1,0
1467,Yosuke,Nishijima,175.26,205.0,175.26,1973-05-15,0,5,0,0
1466,Yamato,Nishikawa,170.18,155.0,170.18,2002-12-06,21,3,6,0
1465,Akiyo,Nishiura,172.72,139.0,172.72,1983-08-08,13,8,1,0
1464,Anthony,Njokuani,185.42,155.0,190.5,1980-03-01,16,12,0,1.0
1463,Chidi,Njokuani,190.5,185.0,203.2,1988-12-31,22,10,0,1.0
1462,Derrick,Noble,175.26,170.0,175.26,1978-08-14,27,15,1,0
1461,Kyle,Noblitt,187.96,243.0,187.96,1989-12-26,11,2,0,0
1460,Pedro,Nobre,165.1,135.0,165.1,1986-02-13,18,4,2,1.0
1458,Antonio,Rodrigo Nogueira,190.5,240.0,195.58,1976-06-02,34,10,1,1.0
1457,Rogerio,Nogueira,187.96,205.0,190.5,1976-06-02,23,10,0,0
1456,Alexandre,Franca Nogueira,170.18,145.0,170.18,1978-01-15,18,6,3,0
1455,Talita,Nogueira,177.8,145.0,177.8,1985-10-13,6,0,0,0
1454,Kyle,Noke,185.42,170.0,193.04,1980-03-18,22,10,1,0
1453,Tom,Nolan,190.5,155.0,185.42,2000-03-08,6,0,0,0
1451,KJ,Noons,177.8,155.0,177.8,1982-12-07,13,9,0,1.0
1450,Sage,Northcutt,182.88,170.0,180.34,1996-03-01,11,2,0,0
1449,Jan,Nortje,185.42,310.0,185.42,1975-04-11,2,6,0,0
1448,Scott,Norton,177.8,170.0,177.8,1973-03-15,7,1,0,0
1447,Shohei,Nose,167.64,135.0,172.72,1997-10-19,10,4,2,0
1446,Jonatas,Novaes,180.34,170.0,180.34,1981-03-02,13,5,0,0
1445,Jason,Novelli,182.88,155.0,182.88,1979-06-08,11,3,1,0
1444,Phillipe,Nover,175.26,145.0,182.88,1984-02-03,11,8,1,0
1443,Taiyilake,Nueraji,187.96,170.0,190.5,2001-01-12,9,1,0,0
1442,Shayilan,Nuerdanbieke,172.72,145.0,175.26,1994-05-04,39,11,0,0
1441,Diego,Nunes,167.64,145.0,170.18,1982-11-30,19,7,0,0
1440,Amanda,Nunes,172.72,135.0,175.26,1988-05-30,23,5,0,0
1439,Nina,Nunes,165.1,125.0,162.56,1985-12-03,11,7,0,0
1438,Istela,Nunes,162.56,115.0,167.64,1992-07-23,6,5,0,1.0
1437,Josiane,Nunes,157.48000000000002,145.0,170.18,1993-12-23,10,1,0,0
1436,Khabib,Nurmagomedov,177.8,155.0,177.8,1988-09-20,29,0,0,0
1435,Said,Nurmagomedov,172.72,135.0,177.8,1992-04-05,17,3,0,0
1434,Abubakar,Nurmagomedov,180.34,170.0,182.88,1989-11-13,17,4,1,0
1433,Umar,Nurmagomedov,172.72,135.0,175.26,1996-01-03,16,0,0,0
1432,Kennedy,Nzechukwu,195.58,205.0,210.82,1992-06-13,12,4,0,0
1431,Jake,O'Brien,190.5,205.0,193.04,1984-09-25,15,4,0,0
1430,TJ,O'Brien,187.96,155.0,187.96,1987-01-01,20,8,0,0
1429,Sean,O'Connell,185.42,205.0,187.96,1983-09-02,17,9,0,0
1428,Dan,O'Connor,162.56,115.0,162.56,1982-11-17,6,6,0,1.0
1427,Sean,O'Haire,195.58,270.0,195.58,1971-02-25,4,2,0,0
1426,Sean,O'Malley,180.34,135.0,182.88,1994-10-24,17,1,0,1.0
1425,Jeremiah,O'Neal,172.72,260.0,172.72,1977-10-25,13,25,0,0
1424,Chuck,O'Neil,187.96,170.0,187.96,1985-09-22,17,9,0,0
1423,Casey,O'Neill,167.64,125.0,175.26,1997-10-07,9,1,0,0
1422,Brendan,O'Reilly,170.18,170.0,175.26,1987-06-24,6,3,0,1.0
1420,Nobuhiro,Obiya,172.72,145.0,172.72,1981-01-15,12,5,1,0
1419,Christian,Ocon,172.72,135.0,175.26,1996-02-05,2,1,0,0
1418,Richard,Odoms,195.58,265.0,195.58,1975-05-08,13,3,0,0
1417,Volkan,Oezdemir,187.96,205.0,190.5,1989-09-19,19,7,0,0
1416,Naoya,Ogawa,193.04,255.0,193.04,1968-03-31,7,2,0,0
1415,Trey,Ogden,180.34,155.0,182.88,1989-11-14,16,6,0,0
1414,Andy,Ogle,172.72,145.0,175.26,1989-02-16,9,6,0,0
1411,Koji,Oishi,172.72,170.0,172.72,1977-05-31,25,10,1,1.0
1409,Yushin,Okami,187.96,170.0,190.5,1981-07-21,34,12,0,0
1408,JJ,Okanovich,180.34,155.0,193.04,1990-11-04,7,1,0,0
1407,Bolaji,Oki,177.8,155.0,185.42,1995-11-15,8,1,0,0
1404,Aleksei,Oleinik,187.96,240.0,203.2,1977-06-20,60,17,1,0
1403,Michal,Oleksiejczuk,182.88,185.0,187.96,1995-02-22,19,6,0,1.0
1402,Rafaello,Oliveira,172.72,155.0,180.34,1982-01-26,17,8,0,0
1401,Charles,Oliveira,177.8,155.0,187.96,1989-10-17,34,9,0,1.0
1399,Ednaldo,Oliveira,195.58,205.0,195.58,1984-02-19,17,3,1,1.0
1398,Alex,Oliveira,180.34,170.0,193.04,1988-02-21,22,12,1,2.0
1397,Maria,Oliveira,167.64,115.0,175.26,1996-12-12,13,7,0,0
1396,Bruno,Oliveira,193.04,205.0,203.2,1984-05-02,8,2,0,0
1395,Saimon,Oliveira,162.56,135.0,182.88,1991-04-21,18,5,0,0
1394,Vinicius,Oliveira,175.26,135.0,177.8,1995-11-30,19,3,0,0
1393,Wendell,Oliveira Marques,177.8,170.0,177.8,1983-06-01,29,10,0,0
1391,Felipe,Olivieri,175.26,155.0,175.26,1985-04-12,14,5,0,1.0
1390,Andy,Ologun,182.88,154.0,182.88,1983-06-12,3,1,0,0
1389,Shana,Olsen,170.18,145.0,170.18,1980-12-17,5,2,0,0
1386,Cameron,Olson,185.42,205.0,190.5,1989-11-22,7,3,0,1.0
1385,Gadzhi,Omargadzhiev,185.42,170.0,180.34,1993-02-24,13,2,0,0
1384,Alan,Omer,177.8,145.0,177.8,1988-09-14,20,5,0,0
1383,Daniel,Omielanczuk,182.88,247.0,187.96,1982-08-31,19,8,1,1.0
1382,Michihiro,Omigawa,167.64,145.0,172.72,1975-12-19,17,14,1,0
1381,David,Onama,180.34,145.0,187.96,1994-06-07,11,2,0,0
1380,Charlie,Ontiveros,187.96,155.0,187.96,1991-07-04,11,9,0,0
1379,Chibwikem,Onyenegecha,190.5,185.0,190.5,1994-04-18,5,0,0,0
1377,Brian,Ortega,172.72,145.0,175.26,1991-02-21,15,3,0,1.0
1376,Tito,Ortiz,190.5,205.0,187.96,1975-01-23,19,12,1,0
1374,Dustin,Ortiz,165.1,125.0,165.1,1988-12-25,19,8,0,0
1373,Kenji,Osawa,170.18,135.0,167.64,1976-11-04,20,11,2,0
1372,Ode,Osbourne,170.18,125.0,185.42,1992-01-09,12,6,0,1.0
1370,Nick,Osipczak,187.96,170.0,193.04,1984-12-30,6,3,0,0
1369,Nissen,Osterneck,187.96,185.0,187.96,1981-05-01,12,4,0,0
1368,Rachael,Ostovich,160.02,125.0,157.48,1991-02-25,4,6,0,0
1366,Alexander,Otsuka,185.42,205.0,185.42,1971-07-17,5,13,0,0
1364,Zak,Ottow,180.34,170.0,182.88,1986-12-22,17,7,0,0
1363,Artur,Oumakhanov,170.18,154.0,170.18,1979-02-27,9,6,0,0
1362,Sidney,Outlaw,172.72,170.0,187.96,1992-04-11,8,4,0,0
1361,Alistair,Overeem,193.04,265.0,203.2,1980-05-17,47,19,0,1.0
1360,Valentijn,Overeem,190.5,230.0,190.5,1976-08-17,30,32,0,0
1359,Craig,Oxley,175.26,155.0,175.26,1973-02-14,0,3,0,0
1358,Shungo,Oyama,180.34,185.0,180.34,1974-04-11,14,19,0,0
1357,Alptekin,Ozkilic,165.1,125.0,165.1,1986-03-27,9,5,0,0
1355,Nick,Pace,170.18,135.0,172.72,1987-04-17,8,3,0,0
1354,Larissa,Pacheco,170.18,135.0,170.18,1994-09-07,10,2,0,0
1353,Angel,Pacheco,172.72,145.0,177.8,1992-01-13,7,2,0,0
1352,Teemu,Packalen,185.42,155.0,190.5,1987-05-22,8,3,0,0
1351,George,Pacurariu,170.18,135.0,170.18,1984-07-28,10,5,0,0
1350,Cyrillo,Padilha,180.34,155.0,180.34,1978-01-23,3,3,0,0
1349,Gary,Padilla,180.34,205.0,180.34,1980-05-04,12,6,0,0
1348,Fernando,Padilla,185.42,145.0,193.04,1996-12-15,15,5,0,0
1347,Damacio,Page,167.64,135.0,167.64,1982-09-30,19,10,0,0
1346,Michael,Page,187.96,170.0,187.96,1987-04-07,12,0,0,0
1345,Dustin,Pague,175.26,135.0,187.96,1987-08-05,12,11,0,0
1344,Josh,Paiva,167.64,125.0,167.64,1991-04-05,8,2,0,0
1343,Raulian,Paiva,172.72,135.0,175.26,1995-10-17,21,5,0,0
1342,Dinis,Paiva Jr.,175.26,145.0,180.34,1988-05-26,13,8,0,0
1341,Fredson,Paixao,167.64,145.0,167.64,1979-05-13,10,5,0,1.0
1340,Luis,Pajuelo,177.8,145.0,175.26,1994-12-18,8,1,0,0
1338,Ricky,Palacios,167.64,145.0,167.64,1987-07-05,10,1,0,0
1337,Bart,Palaszewski,175.26,145.0,177.8,1983-05-30,36,17,0,0
1336,Sasha,Palatnikov,185.42,170.0,182.88,1989-03-15,6,4,0,0
1335,Soa,Palelei,193.04,265.0,205.74,1977-07-12,22,5,0,0
1334,Rousimar,Palhares,172.72,170.0,180.34,1980-02-26,19,8,0,0
1332,Stephen,Palling,162.56,143.0,162.56,1967-01-29,11,7,1,0
1331,Eduardo,Pamplona,180.34,170.0,180.34,1973-02-20,16,4,0,0
1329,Alexandre,Pantoja,165.1,125.0,170.18,1990-04-16,26,5,0,0
1328,Jared,Papazian,172.72,135.0,170.18,1988-02-01,20,13,0,1.0
1327,Kathryn,Paprocki,160.02,115.0,160.02,1993-04-28,3,2,0,0
1322,Josh,Parisian,193.04,265.0,200.66,1989-06-28,15,7,0,0
1321,Karo,Parisyan,177.8,170.0,182.88,1982-08-28,24,11,0,1.0
1319,JunYong,Park,177.8,185.0,185.42,1991-02-27,17,5,0,0
1318,Harvey,Park,182.88,155.0,177.8,1986-03-22,12,3,0,0
1317,HyunSung,Park,170.18,125.0,167.64,1995-11-04,8,0,0,0
1316,Jae,Hyun Park,172.72,155.0,182.88,2001-12-12,6,2,0,0
1315,Norman,Parke,180.34,155.0,177.8,1986-12-22,23,6,1,0
1311,Mick,Parkin,193.04,265.0,200.66,1995-10-02,7,0,0,0
1310,Willie,Parks,177.8,185.0,177.8,1983-11-04,5,2,0,0
1309,Jordan,Parsons,175.26,145.0,175.26,1990-08-26,11,2,0,0
1308,Preston,Parsons,180.34,170.0,180.34,1995-07-15,10,4,0,0
1307,Jonny,Parsons,175.26,170.0,175.26,1991-09-06,9,2,0,0
1305,Ramona,Pascual,170.18,135.0,167.64,1988-09-23,6,5,0,0
1304,Billy,Pasulatan,165.1,125.0,167.64,1991-08-07,10,3,0,0
1303,Jhonoven,Pati,185.42,185.0,190.5,1990-08-29,6,4,0,0
1302,Windri,Patilima,167.64,155.0,180.34,1993-07-19,8,1,0,0
1301,Jorge,Patino,172.72,170.0,172.72,1973-08-05,38,19,2,2.0
1299,Claude,Patrick,180.34,170.0,190.5,1980-06-14,14,2,0,0
1298,Alan,Patrick,180.34,155.0,187.96,1983-07-19,15,4,0,1.0
1296,Justin,Patterson,177.8,170.0,177.8,1985-12-07,9,3,0,0
1295,Sam,Patterson,190.5,155.0,198.12,1996-04-30,10,2,1,0
1294,Zac,Pauga,187.96,205.0,193.04,1988-02-25,7,2,0,0
1293,Julio,Paulino,182.88,170.0,182.88,1975-12-04,23,5,0,0
1292,Thomas,Paull,170.18,155.0,170.18,1994-10-15,11,4,0,0
1291,Sergei,Pavlovich,190.5,257.0,213.36,1992-05-13,18,1,0,0
1290,Pawel,Pawlak,182.88,170.0,185.42,1989-02-08,12,3,0,0
1289,Estevan,Payan,177.8,145.0,177.8,1982-03-14,16,12,0,1.0
1286,Jonathan,Pearce,182.88,145.0,180.34,1992-05-01,14,4,0,0
1285,Joe,Pearson,177.8,145.0,177.8,1978-03-28,45,30,1,0
1284,Ross,Pearson,172.72,155.0,175.26,1984-09-26,20,16,0,1.0
1283,Andre,Pederneiras,172.72,155.0,172.72,1967-03-22,1,1,2,0
1282,Carlo,Pedersoli Jr.,180.34,170.0,190.5,1993-06-08,11,3,0,0
1280,Tyson,Pedro,190.5,205.0,200.66,1991-09-17,10,4,0,0
1279,Trevor,Peek,175.26,155.0,177.8,1995-01-09,8,1,0,1.0
1278,Willie,Peeters,175.26,220.0,175.26,1965-10-26,9,10,1,0
1277,Filip,Pejic,172.72,135.0,172.72,1992-07-21,12,2,2,0
1276,Kurt,Pellegrino,172.72,155.0,177.8,1979-05-07,16,7,0,0
1274,Julianna,Pena,167.64,135.0,175.26,1989-08-19,12,5,0,0
1273,Luis,Pena,190.5,155.0,190.5,1993-07-05,9,3,0,0
1271,Matej,Penaz,190.5,185.0,210.82,1996-10-14,6,1,0,0
1270,Sherman,Pendergarst,185.42,235.0,185.42,1967-08-01,11,18,0,1.0
1268,Cathal,Pendred,185.42,170.0,190.5,1987-09-02,17,4,1,0
1267,BJ,Penn,175.26,155.0,177.8,1978-12-13,16,14,2,0
1266,Jessica,Penne,165.1,115.0,170.18,1983-01-30,14,8,0,0
1265,Nick,Penner,193.04,205.0,193.04,1980-03-26,11,3,0,0
1263,Raquel,Pennington,170.18,135.0,170.18,1988-09-05,15,9,0,0
1262,Jerron,Peoples,182.88,170.0,182.88,1982-05-04,4,3,0,0
1261,Godofredo,Pepey,170.18,145.0,185.42,1987-07-02,13,6,0,0
1259,Robert,Peralta,172.72,145.0,180.34,1986-03-14,18,8,0,1.0
1258,Viviane,Pereira,154.94,115.0,160.02,1993-08-28,13,2,0,0
1257,Michel,Pereira,185.42,185.0,185.42,1993-10-06,28,11,0,2.0
1256,Alex,Pereira,193.04,205.0,200.66,1987-07-07,8,2,0,0
1255,Daniel,Pereira,177.8,185.0,177.8,1990-12-13,9,2,0,0
1251,Erik,Perez,172.72,135.0,172.72,1989-11-19,17,6,0,0
1250,Alejandro,Perez,167.64,135.0,170.18,1989-09-02,23,9,1,0
1249,Frankie,Perez,180.34,155.0,185.42,1989-05-11,10,4,0,0
1247,Alex,Perez,167.64,125.0,165.1,1992-03-21,24,7,0,0
1246,Markus,Perez,185.42,185.0,185.42,1988-06-22,12,5,0,0
1245,Ailin,Perez,165.1,135.0,167.64,1994-10-05,8,2,0,0
1244,Anthony,Perosh,190.5,205.0,190.5,1972-10-05,15,10,0,0
1243,Thiago,Perpetuo,177.8,170.0,177.8,1987-12-14,9,4,1,0
1242,Hernani,Perpetuo,182.88,170.0,182.88,1985-05-24,18,5,0,1.0
1241,Jay,Perrin,170.18,135.0,170.18,1993-06-15,10,7,0,0
1240,Mike,Perry,177.8,170.0,180.34,1991-09-15,14,8,0,0
1239,Raphael,Pessoa,190.5,262.0,198.12,1989-03-09,10,2,0,0
1238,Viktor,Pesta,190.5,240.0,195.58,1990-07-15,10,4,0,0
1237,Leiticia,Pestova,167.64,135.0,167.64,1984-01-15,0,2,0,0
1234,Thomas,Petersen,185.42,264.0,187.96,1995-03-30,8,1,0,0
1232,Steven,Peterson,177.8,145.0,177.8,1990-05-29,19,11,0,0
1231,Vitor,Petrino,187.96,205.0,195.58,1997-08-28,9,0,0,0
1230,Andre,Petroski,182.88,185.0,185.42,1991-06-12,10,2,0,0
1229,Armen,Petrosyan,190.5,185.0,180.34,1990-11-02,9,2,0,0
1228,Ivana,Petrovic,172.72,125.0,177.8,1994-06-11,6,1,0,0
1227,Seth,Petruzelli,182.88,205.0,193.04,1979-12-03,14,8,0,0
1226,Peter,Petties,180.34,145.0,182.88,1990-12-20,5,3,0,1.0
1225,Anthony,Pettis,177.8,155.0,182.88,1987-01-27,24,10,0,0
1224,Sergio,Pettis,167.64,125.0,175.26,1993-08-18,18,5,0,0
1223,Forrest,Petz,175.26,170.0,180.34,1975-09-22,26,10,0,0
1221,Cody,Pfister,177.8,155.0,185.42,1990-07-12,13,6,1,0
1220,Nam,Phan,167.64,135.0,177.8,1983-03-13,21,17,0,0
1219,Constantinos,Philippou,180.34,185.0,185.42,1979-11-29,13,5,0,1.0
1217,Dave,Phillips,182.88,185.0,182.88,1980-01-12,13,7,0,0
1216,Aaron,Phillips,175.26,135.0,180.34,1989-08-05,12,5,0,0
1215,Elizabeth,Phillips,167.64,135.0,165.1,1986-08-20,6,6,0,0
1214,John,Phillips,180.34,185.0,190.5,1985-06-09,22,11,0,1.0
1213,Kyler,Phillips,172.72,135.0,182.88,1995-06-12,11,2,0,0
1212,Mario,Piazzon,175.26,265.0,185.42,1998-04-06,8,0,0,0
1210,Adam,Piccolotti,180.34,155.0,180.34,1988-10-23,9,0,0,0
1209,Vinc,Pichel,177.8,155.0,182.88,1982-11-23,14,3,0,0
1208,Brad,Pickett,167.64,135.0,172.72,1978-09-24,25,14,0,0
1207,Jamie,Pickett,187.96,185.0,203.2,1988-08-29,13,10,0,0
1205,Oskar,Piechota,182.88,185.0,193.04,1990-01-24,11,3,1,1.0
1203,Mike,Pierce,172.72,170.0,180.34,1980-09-01,17,7,0,0
1202,Joao,Pierini,185.42,155.0,185.42,1971-12-11,4,1,0,0
1201,Sean,Pierson,182.88,170.0,193.04,1976-03-10,14,6,0,0
1200,Domingo,Pilarte,182.88,135.0,185.42,1990-01-05,8,3,0,1.0
1199,Paddy,Pimblett,177.8,155.0,185.42,1995-01-03,20,3,0,0
1198,Daniel,Pineda,170.18,145.0,175.26,1985-08-06,28,15,0,3.0
1197,Jesus,Pinedo,177.8,155.0,177.8,1996-06-22,16,5,1,0
1196,Pingyuan,Liu,167.64,135.0,182.88,1993-02-13,13,7,0,0
1195,Luana,Pinheiro,157.48000000000002,115.0,157.48,1992-11-18,11,1,0,0
1194,Gaetano,Pirrello,170.18,135.0,165.1,1992-04-29,15,7,1,0
1193,Maki,Pitolo,177.8,185.0,190.5,1990-11-24,13,9,0,0
1192,Dmitry,Poberezhets,190.5,237.0,190.5,1985-06-11,24,5,1,1.0
1191,Jamal,Pogues,190.5,205.0,195.58,1995-12-01,10,4,0,0
1190,Ross,Pointon,172.72,170.0,172.72,1980-02-18,6,17,0,0
1189,Dustin,Poirier,175.26,155.0,182.88,1989-01-19,29,8,0,1.0
1188,Igor,Pokrajac,182.88,205.0,187.96,1979-01-02,28,13,0,1.0
1187,John,Polakowski,177.8,155.0,177.8,1981-06-21,2,2,0,0
1186,Julia,Polastri,157.48000000000002,115.0,160.02,1998-03-05,12,3,0,0
1184,Mike,Polchlopek,193.04,285.0,193.04,1965-12-27,1,1,0,0
1183,Santiago,Ponzinibbio,182.88,170.0,185.42,1986-09-26,30,7,0,0
1182,Grigory,Popov,170.18,135.0,172.72,1984-04-18,13,3,0,0
1181,Alexander,Poppeck,187.96,205.0,187.96,1992-04-06,9,3,0,0
1179,Parker,Porter,182.88,265.0,190.5,1985-04-22,14,9,0,0
1178,Ihor,Potieria,190.5,205.0,190.5,1996-05-29,19,4,0,0
1177,Callan,Potter,182.88,170.0,182.88,1984-06-09,18,9,0,0
1176,Dylan,Potter,187.96,225.0,195.58,1995-01-14,10,6,0,0
1175,Ruan,Potts,187.96,247.0,190.5,1978-02-23,11,6,0,0
1174,Devin,Powell,182.88,155.0,185.42,1988-03-01,9,4,0,0
1173,Marcin,Prachnio,190.5,205.0,187.96,1988-07-14,16,7,0,0
1172,Wagner,Prado,182.88,205.0,187.96,1986-12-30,12,3,0,1.0
1171,Francisco,Prado,177.8,155.0,175.26,2002-06-16,12,1,0,0
1170,Trevor,Prangley,185.42,185.0,190.5,1972-08-24,34,11,2,0
1169,Ricardo,Prasel,200.66,238.0,198.12,1990-06-02,10,2,0,0
1168,Carlo,Prater,180.34,155.0,182.88,1981-06-25,31,18,1,0
1167,Carlos,Prates,185.42,170.0,198.12,1993-08-17,17,6,0,0
1166,Michel,Prazeres,167.64,170.0,170.18,1981-07-25,26,4,0,0
1164,Kyle,Prepolec,177.8,170.0,177.8,1989-08-30,12,7,0,0
1163,Dorian,Price,190.5,170.0,190.5,1977-08-20,8,5,0,0
1162,Chris,Price,187.96,185.0,187.96,1982-11-09,19,4,0,0
1161,Niko,Price,182.88,170.0,193.04,1989-09-29,15,7,0,2.0
